阿谀与奉承类	    阿谀没有牙齿，能把骨头啃掉。（回族）
阿谀与奉承类	    在阿谀的人嘴里，从来不说真话。（鄂伦春族）
阿谀与奉承类	    奉承你是害你，指教你是爱你。
阿谀与奉承类	    乐于受别人恭维的人，也就是善于谄媚的人。
阿谀与奉承类	    药苦能治病，甜言能误人。
阿谀与奉承类	    甘言疾也，苦言药也。
阿谀与奉承类	    甘言夺志，糖多坏齿。
阿谀与奉承类	    美言不信，信言不美。
阿谀与奉承类	    人在甜言上易栽跟斗，马在软地上易打前失。
阿谀与奉承类	    忠实的人，对人处处关心；虚伪的人，对人当面奉承。
阿谀与奉承类	    拍马有个架，先笑后说话。
阿谀与奉承类	    拍马屁，没志气。巧言令色，鲜矣仁。
阿谀与奉承类	    口里甜如蜜，心里黑如漆。
阿谀与奉承类	    阿谀没有牙齿，能把骨头啃掉。（回族）
阿谀与奉承类	    在阿谀的人嘴里，从来不说真话。（鄂伦春族）
阿谀与奉承类	    奉承你是害你，指教你是爱你。
阿谀与奉承类	    乐于受别人恭维的人，也就是善于谄媚的人。
阿谀与奉承类	    药苦能治病，甜言能误人。
阿谀与奉承类	    甘言疾也，苦言药也
阿谀与奉承类	    甘言夺志，糖多坏齿。
阿谀与奉承类	    美言不信，信言不美。
阿谀与奉承类	    人在甜言上易栽跟斗，马在软地上易打前失。
阿谀与奉承类	    忠实的人，对人处处关心；虚伪的人，对人当面奉承。
阿谀与奉承类	    拍马有个架，先笑后说话。
阿谀与奉承类	    拍马屁，没志气。
阿谀与奉承类	    巧言令色，鲜矣仁。
阿谀与奉承类	    口里甜如蜜，心里黑如漆。
阿谀与奉承类	    阿谀比仇恨更危险。（西班牙）
阿谀与奉承类	    阿谀这东西，虽然没有牙齿，可是骨头也会给它啃掉。（苏联）
阿谀与奉承类	    阿谀是一种伪币，它只有通过虚荣心才能流通。（法国）
阿谀与奉承类	    狗和狗都恭维对方是狮子。（蒙古）
阿谀与奉承类	    阿谀奉承等于半个辱骂。（罗马尼亚）
阿谀与奉承类	    歌功颂德的香火会熏黑偶像。（法国）
阿谀与奉承类	    奉承的话比杀人的手还狠。（拉丁美洲）
阿谀与奉承类	    不要过于相信那些经常给你送礼的人。（古巴）
阿谀与奉承类	    对那些专门给你唱颂歌的人，要特别警惕。（拉丁美洲）
阿谀与奉承类	    喜欢当面夸奖别人的人，也喜欢背后挖苦别人。（日本） 
阿谀与奉承类	    人在甜言上容易栽跟头，马在软地上容易打前失。（蒙古）
阿谀与奉承类	    聪明不听阿谀的话，好汉不干见不得人的事。（蒙古）
阿谀与奉承类	    公鸡被陶醉的时候，正是兀鹰进攻的时机。（加纳） 
阿谀与奉承类	    捧你的人是害你的人。（英国） 
阿谀与奉承类	    对你严肃的面孔，可能是一盏明灯；对你谄笑的面孔，可能是一个暗堡。（印度）
大小与多先类	    大有大难，小有小难。
大小与多先类	    树大影大，树小影小。（蒙古族）
大小与多先类	    十大九不输。一寸不牢，万丈无用。
大小与多先类	    一百个星星不如一个月亮。
大小与多先类	    瘦死的骆驼比马大。
大小与多先类	    水牛再大也撵不上兔子。
